,index,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
1857,3846,,,,,,,,,,,,
1858,1475,5.3,0.47,0.11,2.2,0.048,16.0,89.0,0.99182,3.54,0.88,13.566666666666698,7.0
1859,1517,6.5,0.53,0.06,2.0,0.063,29.0,44.0,0.9948899999999999,3.38,0.83,10.3,6.0
1860,683,8.1,0.78,0.23,2.6,0.059000000000000004,5.0,15.0,0.997,3.37,0.56,11.3,5.0
1861,4821,,,,,,,,,,,,
1862,504,10.5,0.24,0.42,1.8,0.077,6.0,22.0,0.9976,3.21,1.05,10.8,7.0
1863,857,8.2,0.26,0.34,2.5,0.073,16.0,47.0,0.9959399999999999,3.4,0.78,11.3,7.0
1864,2533,,,,,,,,,,,,
1865,2142,,,,,,,,,,,,
1866,3014,,,,,,,,,,,,
1867,2325,,,,,,,,,,,,
1868,1504,7.5,0.38,0.57,2.3,0.106,5.0,12.0,0.99605,3.36,0.55,11.4,6.0
1869,4717,,,,,,,,,,,,
1870,3604,,,,,,,,,,,,
1871,1491,5.6,0.54,0.04,1.7,0.049,5.0,13.0,0.9942,3.72,0.58,11.4,5.0
1872,2455,,,,,,,,,,,,
1873,1787,,,,,,,,,,,,
1874,3824,,,,,,,,,,,,
1875,4641,,,,,,,,,,,,
1876,4419,,,,,,,,,,,,
1877,2105,,,,,,,,,,,,
1878,1361,8.3,0.85,0.14,2.5,0.09300000000000001,13.0,54.0,0.99724,3.36,0.54,10.1,5.0
1879,3837,,,,,,,,,,,,
1880,3132,,,,,,,,,,,,
1881,2368,,,,,,,,,,,,
1882,299,6.9,0.67,0.06,2.1,0.08,8.0,33.0,0.99845,3.68,0.71,9.6,5.0
1883,3389,,,,,,,,,,,,
1884,404,7.7,0.69,0.05,2.7,0.075,15.0,27.0,0.9974,3.26,0.61,9.1,5.0
1885,4699,,,,,,,,,,,,
1886,3975,,,,,,,,,,,,
1887,3745,,,,,,,,,,,,
1888,3218,,,,,,,,,,,,
1889,2761,,,,,,,,,,,,
1890,3046,,,,,,,,,,,,
1891,215,7.0,0.49,0.49,5.6,0.06,26.0,121.0,0.9974,3.34,0.76,10.5,5.0
1892,3419,,,,,,,,,,,,
1893,4386,,,,,,,,,,,,
1894,2384,,,,,,,,,,,,
1895,4044,,,,,,,,,,,,
1896,2079,,,,,,,,,,,,
1897,529,9.9,0.63,0.24,2.4,0.077,6.0,33.0,0.9974,3.09,0.57,9.4,5.0
1898,837,6.7,0.28,0.28,2.4,0.012,36.0,100.0,0.99064,3.26,0.39,11.7,7.0
1899,3299,,,,,,,,,,,,
1900,1347,7.2,0.655,0.03,1.8,0.078,7.0,12.0,0.99587,3.34,0.39,9.5,5.0
1901,537,8.1,0.825,0.24,2.1,0.084,5.0,13.0,0.9972,3.37,0.77,10.7,6.0
1902,1166,9.9,0.54,0.26,2.0,0.111,7.0,60.0,0.9970899999999999,2.94,0.98,10.2,5.0
1903,3076,,,,,,,,,,,,
1904,2934,,,,,,,,,,,,
1905,478,9.6,0.68,0.24,2.2,0.087,5.0,28.0,0.9988,3.14,0.6,10.2,5.0
1906,1368,8.0,0.77,0.32,2.1,0.079,16.0,74.0,0.99656,3.27,0.5,9.8,6.0
1907,2171,,,,,,,,,,,,
1908,853,9.3,0.36,0.39,1.5,0.08,41.0,55.0,0.9965200000000001,3.47,0.73,10.9,6.0
1909,3044,,,,,,,,,,,,
1910,2063,,,,,,,,,,,,
1911,376,11.5,0.45,0.5,3.0,0.078,19.0,47.0,1.0003,3.26,1.11,11.0,6.0
1912,4224,,,,,,,,,,,,
1913,3021,,,,,,,,,,,,
1914,1502,7.3,0.585,0.18,2.4,0.078,15.0,60.0,0.9963799999999999,3.31,0.54,9.8,5.0
1915,515,8.5,0.655,0.49,6.1,0.122,34.0,151.0,1.001,3.31,1.14,9.3,5.0
1916,1208,7.2,0.36,0.46,2.1,0.07400000000000001,24.0,44.0,0.99534,3.4,0.85,11.0,7.0
1917,3077,,,,,,,,,,,,
1918,1830,,,,,,,,,,,,
1919,736,7.7,0.965,0.1,2.1,0.11199999999999999,11.0,22.0,0.9963,3.26,0.5,9.5,5.0
1920,2643,,,,,,,,,,,,
1921,170,7.9,0.885,0.03,1.8,0.057999999999999996,4.0,8.0,0.9972,3.36,0.33,9.1,4.0
1922,3911,,,,,,,,,,,,
1923,58,7.8,0.59,0.18,2.3,0.076,17.0,54.0,0.9975,3.43,0.59,10.0,5.0
1924,1835,,,,,,,,,,,,
1925,1230,7.7,0.18,0.34,2.7,0.066,15.0,58.0,0.9947,3.37,0.78,11.8,6.0
1926,4136,,,,,,,,,,,,
1927,4758,,,,,,,,,,,,
1928,1255,6.1,0.64,0.02,2.4,0.069,26.0,46.0,0.9935799999999999,3.47,0.45,11.0,5.0
1929,1000,7.5,0.43,0.3,2.2,0.062,6.0,12.0,0.99495,3.44,0.72,11.5,7.0
1930,1443,6.9,0.58,0.2,1.75,0.057999999999999996,8.0,22.0,0.9932200000000001,3.38,0.49,11.7,5.0
1931,944,8.3,0.3,0.49,3.8,0.09,11.0,24.0,0.99498,3.27,0.64,12.1,7.0
1932,2103,,,,,,,,,,,,
1933,1221,10.9,0.32,0.52,1.8,0.132,17.0,44.0,0.99734,3.28,0.77,11.5,6.0
1934,691,9.2,0.92,0.24,2.6,0.087,12.0,93.0,0.9998,3.48,0.54,9.8,5.0
1935,2449,,,,,,,,,,,,
1936,129,6.1,0.38,0.15,1.8,0.07200000000000001,6.0,19.0,0.9955,3.42,0.57,9.4,5.0
1937,1957,,,,,,,,,,,,
1938,3122,,,,,,,,,,,,
1939,2617,,,,,,,,,,,,
1940,349,9.1,0.785,0.0,2.6,0.09300000000000001,11.0,28.0,0.9994,3.36,0.86,9.4,6.0
1941,2207,,,,,,,,,,,,
1942,3243,,,,,,,,,,,,
1943,25,6.3,0.39,0.16,1.4,0.08,11.0,23.0,0.9955,3.34,0.56,9.3,5.0
1944,2375,,,,,,,,,,,,
1945,4553,,,,,,,,,,,,
1946,2619,,,,,,,,,,,,
1947,1074,7.5,0.77,0.2,8.1,0.098,30.0,92.0,0.99892,3.2,0.58,9.2,5.0
1948,3482,,,,,,,,,,,,
1949,2821,,,,,,,,,,,,
1950,978,7.0,0.4,0.32,3.6,0.061,9.0,29.0,0.99416,3.28,0.49,11.3,7.0
1951,3848,,,,,,,,,,,,
1952,2124,,,,,,,,,,,,
1953,3757,,,,,,,,,,,,
1954,194,7.6,0.55,0.21,2.2,0.071,7.0,28.0,0.9964,3.28,0.55,9.7,5.0
1955,938,7.2,0.38,0.38,2.8,0.068,23.0,42.0,0.99356,3.34,0.72,12.9,7.0
1956,617,11.5,0.31,0.51,2.2,0.079,14.0,28.0,0.9982,3.03,0.93,9.8,6.0
1957,51,6.6,0.52,0.04,2.2,0.069,8.0,15.0,0.9956,3.4,0.63,9.4,6.0
1958,1501,7.8,0.82,0.29,4.3,0.083,21.0,64.0,0.9964200000000001,3.16,0.53,9.4,5.0
1959,4309,,,,,,,,,,,,
1960,393,8.4,0.665,0.61,2.0,0.11199999999999999,13.0,95.0,0.997,3.16,0.54,9.1,5.0
1961,388,7.8,0.46,0.26,1.9,0.08800000000000001,23.0,53.0,0.9981,3.43,0.74,9.2,6.0
1962,1403,7.2,0.33,0.33,1.7,0.061,3.0,13.0,0.996,3.23,1.1,10.0,8.0
1963,1845,,,,,,,,,,,,
1964,1531,6.1,0.705,0.1,2.8,0.081,13.0,28.0,0.99631,3.6,0.66,10.2,5.0
1965,1907,,,,,,,,,,,,
1966,1998,,,,,,,,,,,,
1967,27,7.9,0.43,0.21,1.6,0.106,10.0,37.0,0.9966,3.17,0.91,9.5,5.0
1968,863,7.2,0.62,0.06,2.5,0.078,17.0,84.0,0.99746,3.51,0.53,9.7,5.0
1969,164,7.3,0.59,0.26,7.2,0.07,35.0,121.0,0.9981,3.37,0.49,9.4,5.0
1970,4318,,,,,,,,,,,,
1971,4028,,,,,,,,,,,,
1972,908,7.4,0.52,0.13,2.4,0.078,34.0,61.0,0.9952799999999999,3.43,0.59,10.8,6.0
1973,419,6.8,0.77,0.0,1.8,0.066,34.0,52.0,0.9976,3.62,0.68,9.9,5.0
1974,874,10.4,0.38,0.46,2.1,0.10400000000000001,6.0,10.0,0.99664,3.12,0.65,11.8,7.0
1975,3321,,,,,,,,,,,,
1976,3478,,,,,,,,,,,,
1977,550,6.8,0.51,0.01,2.1,0.07400000000000001,9.0,25.0,0.9958,3.33,0.56,9.5,6.0
1978,3631,,,,,,,,,,,,
1979,1991,,,,,,,,,,,,
1980,4858,,,,,,,,,,,,
1981,520,9.8,0.25,0.49,2.7,0.08800000000000001,15.0,33.0,0.9982,3.42,0.9,10.0,6.0
1982,2988,,,,,,,,,,,,
1983,2120,,,,,,,,,,,,
1984,200,9.6,0.32,0.47,1.4,0.055999999999999994,9.0,24.0,0.99695,3.22,0.82,10.3,7.0
1985,4328,,,,,,,,,,,,
1986,4188,,,,,,,,,,,,
1987,4850,,,,,,,,,,,,
1988,284,9.9,0.59,0.07,3.4,0.102,32.0,71.0,1.00015,3.31,0.71,9.8,5.0
1989,1445,7.4,0.785,0.19,5.2,0.094,19.0,98.0,0.99713,3.16,0.52,9.6,6.0
1990,777,6.9,0.635,0.17,2.4,0.24100000000000002,6.0,18.0,0.9961,3.4,0.59,10.3,6.0
1991,2347,,,,,,,,,,,,
1992,2641,,,,,,,,,,,,
1993,1980,,,,,,,,,,,,
1994,4647,,,,,,,,,,,,
1995,3899,,,,,,,,,,,,
1996,2901,,,,,,,,,,,,
1997,4401,,,,,,,,,,,,
1998,1324,6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,6.0
1999,3563,,,,,,,,,,,,
2000,1229,7.6,0.43,0.29,2.1,0.075,19.0,66.0,0.99718,3.4,0.64,9.5,5.0
2001,3739,,,,,,,,,,,,
2002,934,6.6,0.61,0.01,1.9,0.08,8.0,25.0,0.99746,3.69,0.73,10.5,5.0
2003,1146,7.8,0.5,0.12,1.8,0.17800000000000002,6.0,21.0,0.996,3.28,0.87,9.8,6.0
2004,707,7.4,0.49,0.19,3.0,0.077,16.0,37.0,0.9966,3.37,0.51,10.5,5.0
2005,3082,,,,,,,,,,,,
2006,2989,,,,,,,,,,,,
2007,1126,5.8,0.29,0.26,1.7,0.063,3.0,11.0,0.9915,3.39,0.54,13.5,6.0
2008,3740,,,,,,,,,,,,
2009,2436,,,,,,,,,,,,
2010,1025,8.6,0.83,0.0,2.8,0.095,17.0,43.0,0.9982200000000001,3.33,0.6,10.4,6.0
2011,1344,11.5,0.42,0.48,2.6,0.077,8.0,20.0,0.9985200000000001,3.09,0.53,11.0,5.0
2012,3385,,,,,,,,,,,,
2013,3240,,,,,,,,,,,,
2014,527,7.0,0.38,0.49,2.5,0.09699999999999999,33.0,85.0,0.9962,3.39,0.77,11.4,6.0
2015,503,10.5,0.26,0.47,1.9,0.078,6.0,24.0,0.9976,3.18,1.04,10.9,7.0
2016,4601,,,,,,,,,,,,
2017,2528,,,,,,,,,,,,
2018,450,11.9,0.39,0.69,2.8,0.095,17.0,35.0,0.9994,3.1,0.61,10.8,6.0
2019,1081,7.9,0.3,0.68,8.3,0.05,37.5,289.0,0.99316,3.01,0.51,12.3,7.0
2020,4494,,,,,,,,,,,,
2021,2322,,,,,,,,,,,,
2022,1821,,,,,,,,,,,,
2023,601,13.2,0.46,0.52,2.2,0.071,12.0,35.0,1.0006,3.1,0.56,9.0,6.0
2024,4268,,,,,,,,,,,,
2025,4123,,,,,,,,,,,,
2026,2580,,,,,,,,,,,,
2027,3172,,,,,,,,,,,,
2028,2806,,,,,,,,,,,,
2029,4722,,,,,,,,,,,,
2030,1719,,,,,,,,,,,,
2031,2804,,,,,,,,,,,,
2032,899,8.3,1.02,0.02,3.4,0.084,6.0,11.0,0.99892,3.48,0.49,11.0,3.0
2033,2003,,,,,,,,,,,,
2034,3723,,,,,,,,,,,,
2035,4780,,,,,,,,,,,,
2036,4009,,,,,,,,,,,,
2037,3603,,,,,,,,,,,,
2038,4591,,,,,,,,,,,,
2039,741,9.2,0.53,0.24,2.6,0.078,28.0,139.0,0.9978799999999999,3.21,0.57,9.5,5.0
2040,4371,,,,,,,,,,,,
2041,4156,,,,,,,,,,,,
2042,1553,7.3,0.735,0.0,2.2,0.08,18.0,28.0,0.99765,3.41,0.6,9.4,5.0
2043,3586,,,,,,,,,,,,
2044,2178,,,,,,,,,,,,
2045,685,8.1,0.78,0.23,2.6,0.059000000000000004,5.0,15.0,0.997,3.37,0.56,11.3,5.0
2046,3290,,,,,,,,,,,,
2047,4150,,,,,,,,,,,,
2048,1262,9.8,0.45,0.38,2.5,0.081,34.0,66.0,0.99726,3.15,0.58,9.8,5.0
2049,2591,,,,,,,,,,,,
2050,886,9.0,0.8,0.12,2.4,0.083,8.0,28.0,0.99836,3.33,0.65,10.4,6.0
2051,4112,,,,,,,,,,,,
2052,1936,,,,,,,,,,,,
2053,4052,,,,,,,,,,,,
2054,3406,,,,,,,,,,,,
2055,242,7.7,0.58,0.1,1.8,0.102,28.0,109.0,0.99565,3.08,0.49,9.8,6.0
2056,1130,9.1,0.6,0.0,1.9,0.057999999999999996,5.0,10.0,0.9977,3.18,0.63,10.4,6.0
2057,409,12.5,0.46,0.49,4.5,0.07,26.0,49.0,0.9981,3.05,0.57,9.6,4.0
2058,4664,,,,,,,,,,,,
2059,2911,,,,,,,,,,,,
2060,3468,,,,,,,,,,,,
2061,2263,,,,,,,,,,,,
2062,3721,,,,,,,,,,,,
2063,2413,,,,,,,,,,,,
2064,752,7.6,0.54,0.13,2.5,0.09699999999999999,24.0,66.0,0.99785,3.39,0.61,9.4,5.0
2065,3619,,,,,,,,,,,,
2066,3056,,,,,,,,,,,,
2067,4597,,,,,,,,,,,,
2068,1340,7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.9953799999999999,3.36,0.54,10.5,6.0
2069,2876,,,,,,,,,,,,
2070,3582,,,,,,,,,,,,
2071,2297,,,,,,,,,,,,
2072,4066,,,,,,,,,,,,
2073,3798,,,,,,,,,,,,
2074,3566,,,,,,,,,,,,
2075,4047,,,,,,,,,,,,
2076,489,9.3,0.39,0.4,2.6,0.073,10.0,26.0,0.9984,3.34,0.75,10.2,6.0
2077,1838,,,,,,,,,,,,
2078,2620,,,,,,,,,,,,
2079,4878,,,,,,,,,,,,
2080,4660,,,,,,,,,,,,
2081,970,10.4,0.26,0.48,1.9,0.066,6.0,10.0,0.99724,3.33,0.87,10.9,6.0
2082,1044,6.4,0.39,0.33,3.3,0.046,12.0,53.0,0.9929399999999999,3.36,0.62,12.2,6.0
2083,2289,,,,,,,,,,,,
2084,4057,,,,,,,,,,,,
2085,2255,,,,,,,,,,,,
2086,3849,,,,,,,,,,,,
2087,4091,,,,,,,,,,,,
2088,4704,,,,,,,,,,,,
2089,2452,,,,,,,,,,,,
2090,2438,,,,,,,,,,,,
2091,650,10.7,0.43,0.39,2.2,0.106,8.0,32.0,0.9986,2.89,0.5,9.6,5.0
2092,3099,,,,,,,,,,,,
2093,2420,,,,,,,,,,,,
2094,3799,,,,,,,,,,,,
2095,3951,,,,,,,,,,,,
2096,971,10.4,0.26,0.48,1.9,0.066,6.0,10.0,0.99724,3.33,0.87,10.9,6.0
2097,675,9.3,0.41,0.39,2.2,0.064,12.0,31.0,0.9984,3.26,0.65,10.2,5.0
2098,2292,,,,,,,,,,,,
2099,2966,,,,,,,,,,,,
2100,4197,,,,,,,,,,,,
2101,3289,,,,,,,,,,,,
2102,1882,,,,,,,,,,,,
2103,4230,,,,,,,,,,,,
2104,3438,,,,,,,,,,,,
2105,1227,9.0,0.58,0.25,2.0,0.10400000000000001,8.0,21.0,0.99769,3.27,0.72,9.6,5.0
2106,2615,,,,,,,,,,,,
2107,4294,,,,,,,,,,,,
2108,4517,,,,,,,,,,,,
2109,2536,,,,,,,,,,,,
2110,485,10.2,0.67,0.39,1.9,0.054000000000000006,6.0,17.0,0.9976,3.17,0.47,10.0,5.0
2111,1367,6.9,0.54,0.3,2.2,0.08800000000000001,9.0,105.0,0.99725,3.25,1.18,10.5,6.0
2112,3620,,,,,,,,,,,,
2113,1455,6.5,0.9,0.0,1.6,0.052000000000000005,9.0,17.0,0.99467,3.5,0.63,10.9,6.0
2114,2356,,,,,,,,,,,,
2115,4060,,,,,,,,,,,,
2116,847,7.4,0.68,0.16,1.8,0.078,12.0,39.0,0.9977,3.5,0.7,9.9,6.0
2117,2953,,,,,,,,,,,,
2118,1708,,,,,,,,,,,,
2119,2573,,,,,,,,,,,,
2120,4497,,,,,,,,,,,,
2121,1356,6.1,0.34,0.25,1.8,0.084,4.0,28.0,0.99464,3.36,0.44,10.1,5.0
2122,770,7.1,0.59,0.02,2.3,0.08199999999999999,24.0,94.0,0.99744,3.55,0.53,9.7,6.0
2123,1200,7.7,0.57,0.21,1.5,0.069,4.0,9.0,0.9945799999999999,3.16,0.54,9.8,6.0
2124,1062,8.0,0.38,0.44,1.9,0.098,6.0,15.0,0.9956,3.3,0.64,11.4,6.0
2125,591,6.6,0.39,0.49,1.7,0.07,23.0,149.0,0.9922,3.12,0.5,11.5,6.0
2126,413,9.9,0.4,0.53,6.7,0.09699999999999999,6.0,19.0,0.9986,3.27,0.82,11.7,7.0
2127,3125,,,,,,,,,,,,
2128,2708,,,,,,,,,,,,
2129,540,9.2,0.59,0.24,3.3,0.10099999999999999,20.0,47.0,0.9988,3.26,0.67,9.6,5.0
2130,1945,,,,,,,,,,,,
2131,3106,,,,,,,,,,,,
2132,2502,,,,,,,,,,,,
2133,609,6.3,0.36,0.19,3.2,0.075,15.0,39.0,0.9956,3.56,0.52,12.7,6.0
2134,898,8.3,0.31,0.39,2.4,0.078,17.0,43.0,0.99444,3.31,0.77,12.5,7.0
2135,465,10.0,0.29,0.4,2.9,0.098,10.0,26.0,1.0006,3.48,0.91,9.7,5.0
2136,338,12.4,0.49,0.58,3.0,0.10300000000000001,28.0,99.0,1.0008,3.16,1.0,11.5,6.0
2137,1338,6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.9944799999999999,3.36,0.45,9.5,5.0
2138,2427,,,,,,,,,,,,
2139,1453,7.6,0.49,0.33,1.9,0.07400000000000001,27.0,85.0,0.9970600000000001,3.41,0.58,9.0,5.0
2140,569,6.2,0.36,0.24,2.2,0.095,19.0,42.0,0.9946,3.57,0.57,11.7,6.0
2141,4617,,,,,,,,,,,,
2142,3819,,,,,,,,,,,,
2143,2393,,,,,,,,,,,,
2144,4131,,,,,,,,,,,,
2145,2608,,,,,,,,,,,,
2146,2731,,,,,,,,,,,,
2147,3696,,,,,,,,,,,,
2148,549,9.0,0.53,0.49,1.9,0.171,6.0,25.0,0.9975,3.27,0.61,9.4,6.0
2149,107,6.2,0.63,0.31,1.7,0.08800000000000001,15.0,64.0,0.9969,3.46,0.79,9.3,5.0
2150,2675,,,,,,,,,,,,
2151,4811,,,,,,,,,,,,
2152,1339,7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.9953799999999999,3.36,0.54,10.5,6.0
2153,1390,6.0,0.49,0.0,2.3,0.068,15.0,33.0,0.99292,3.58,0.59,12.5,6.0
2154,4167,,,,,,,,,,,,
2155,861,5.8,1.01,0.66,2.0,0.039,15.0,88.0,0.9935700000000001,3.66,0.6,11.5,6.0
2156,1157,5.1,0.51,0.18,2.1,0.042,16.0,101.0,0.9924,3.46,0.87,12.9,7.0
2157,1930,,,,,,,,,,,,
2158,2881,,,,,,,,,,,,
2159,4863,,,,,,,,,,,,
2160,764,9.1,0.68,0.11,2.8,0.09300000000000001,11.0,44.0,0.9988799999999999,3.31,0.55,9.5,6.0
2161,74,9.7,0.32,0.54,2.5,0.094,28.0,83.0,0.9984,3.28,0.82,9.6,5.0
2162,2414,,,,,,,,,,,,
2163,3223,,,,,,,,,,,,
2164,724,7.5,1.115,0.1,3.1,0.086,5.0,12.0,0.9958,3.54,0.6,11.2,4.0
2165,3605,,,,,,,,,,,,
2166,4291,,,,,,,,,,,,
2167,1278,8.0,0.715,0.22,2.3,0.075,13.0,81.0,0.9968799999999999,3.24,0.54,9.5,6.0
2168,4046,,,,,,,,,,,,
2169,2397,,,,,,,,,,,,
2170,1132,7.4,0.36,0.34,1.8,0.075,18.0,38.0,0.9933,3.38,0.88,13.6,7.0
2171,2299,,,,,,,,,,,,
2172,1883,,,,,,,,,,,,
2173,1912,,,,,,,,,,,,
2174,1727,,,,,,,,,,,,
2175,2081,,,,,,,,,,,,
2176,1240,7.5,0.61,0.2,1.7,0.076,36.0,60.0,0.9949399999999999,3.1,0.4,9.3,5.0
2177,3811,,,,,,,,,,,,
2178,1294,8.2,0.635,0.1,2.1,0.073,25.0,60.0,0.9963799999999999,3.29,0.75,10.9,6.0
2179,2394,,,,,,,,,,,,
2180,745,7.3,0.51,0.18,2.1,0.07,12.0,28.0,0.9976799999999999,3.52,0.73,9.5,6.0
2181,1266,7.2,0.57,0.05,2.3,0.081,16.0,36.0,0.99564,3.38,0.6,10.3,6.0
2182,3624,,,,,,,,,,,,
2183,1916,,,,,,,,,,,,
2184,1004,8.2,0.43,0.29,1.6,0.081,27.0,45.0,0.99603,3.25,0.54,10.3,5.0
2185,1601,,,,,,,,,,,,
2186,255,8.0,0.57,0.23,3.2,0.073,17.0,119.0,0.99675,3.26,0.57,9.3,5.0
2187,1465,6.8,0.59,0.1,1.7,0.063,34.0,53.0,0.9958,3.41,0.67,9.7,5.0
2188,1993,,,,,,,,,,,,
2189,459,11.6,0.58,0.66,2.2,0.07400000000000001,10.0,47.0,1.0008,3.25,0.57,9.0,3.0
2190,728,6.4,0.57,0.02,1.8,0.067,4.0,11.0,0.997,3.46,0.68,9.5,5.0
2191,1741,,,,,,,,,,,,
2192,1689,,,,,,,,,,,,
2193,2862,,,,,,,,,,,,
2194,1735,,,,,,,,,,,,
2195,1197,7.7,0.57,0.21,1.5,0.069,4.0,9.0,0.9945799999999999,3.16,0.54,9.8,6.0
2196,3540,,,,,,,,,,,,
2197,3876,,,,,,,,,,,,
2198,3636,,,,,,,,,,,,
2199,2687,,,,,,,,,,,,
2200,3700,,,,,,,,,,,,
2201,3595,,,,,,,,,,,,
2202,447,9.3,0.48,0.29,2.1,0.127,6.0,16.0,0.9968,3.22,0.72,11.2,5.0
2203,722,7.6,0.42,0.08,2.7,0.084,15.0,48.0,0.9968,3.21,0.59,10.0,5.0
2204,3042,,,,,,,,,,,,
2205,3096,,,,,,,,,,,,
2206,1623,,,,,,,,,,,,
2207,3783,,,,,,,,,,,,
2208,1873,,,,,,,,,,,,
2209,4339,,,,,,,,,,,,
2210,4269,,,,,,,,,,,,
2211,1283,8.7,0.63,0.28,2.7,0.096,17.0,69.0,0.99734,3.26,0.63,10.2,6.0
2212,2381,,,,,,,,,,,,
2213,3094,,,,,,,,,,,,
2214,2631,,,,,,,,,,,,
2215,486,10.2,0.67,0.39,1.9,0.054000000000000006,6.0,17.0,0.9976,3.17,0.47,10.0,5.0
2216,469,8.7,0.82,0.02,1.2,0.07,36.0,48.0,0.9952,3.2,0.58,9.8,5.0
2217,2158,,,,,,,,,,,,
2218,784,7.1,0.59,0.01,2.5,0.077,20.0,85.0,0.99746,3.55,0.59,9.8,5.0
2219,3012,,,,,,,,,,,,
2220,3917,,,,,,,,,,,,
2221,2955,,,,,,,,,,,,
2222,1002,9.1,0.29,0.33,2.05,0.063,13.0,27.0,0.99516,3.26,0.84,11.7,7.0
2223,3746,,,,,,,,,,,,
2224,1022,7.0,0.51,0.09,2.1,0.062,4.0,9.0,0.99584,3.35,0.54,10.5,5.0
2225,1639,,,,,,,,,,,,
2226,3853,,,,,,,,,,,,
2227,2481,,,,,,,,,,,,
2228,2104,,,,,,,,,,,,
2229,3761,,,,,,,,,,,,
2230,4071,,,,,,,,,,,,
2231,180,8.8,0.61,0.14,2.4,0.067,10.0,42.0,0.9969,3.19,0.59,9.5,5.0
2232,3273,,,,,,,,,,,,
2233,3110,,,,,,,,,,,,
2234,3734,,,,,,,,,,,,
2235,2511,,,,,,,,,,,,
2236,3820,,,,,,,,,,,,
2237,4164,,,,,,,,,,,,
2238,2447,,,,,,,,,,,,
2239,996,5.6,0.66,0.0,2.2,0.087,3.0,11.0,0.9937799999999999,3.71,0.63,12.8,7.0
2240,250,10.8,0.32,0.44,1.6,0.063,16.0,37.0,0.9985,3.22,0.78,10.0,6.0
2241,2743,,,,,,,,,,,,
2242,4864,,,,,,,,,,,,
2243,39,7.3,0.45,0.36,5.9,0.07400000000000001,12.0,87.0,0.9978,3.33,0.83,10.5,5.0
2244,70,7.7,0.63,0.08,1.9,0.076,15.0,27.0,0.9967,3.32,0.54,9.5,6.0
2245,3577,,,,,,,,,,,,
2246,3719,,,,,,,,,,,,
2247,4638,,,,,,,,,,,,
2248,658,7.2,0.52,0.07,1.4,0.07400000000000001,5.0,20.0,0.9973,3.32,0.81,9.6,6.0
2249,4089,,,,,,,,,,,,
2250,4382,,,,,,,,,,,,
2251,744,11.1,0.39,0.54,2.7,0.095,21.0,101.0,1.0001,3.13,0.51,9.5,5.0
2252,4643,,,,,,,,,,,,
2253,3179,,,,,,,,,,,,
2254,4412,,,,,,,,,,,,
2255,572,10.2,0.24,0.49,2.4,0.075,10.0,28.0,0.9978,3.14,0.61,10.4,5.0
2256,3059,,,,,,,,,,,,
2257,1797,,,,,,,,,,,,
2258,3372,,,,,,,,,,,,
2259,2763,,,,,,,,,,,,
2260,4115,,,,,,,,,,,,
2261,566,8.7,0.7,0.24,2.5,0.226,5.0,15.0,0.9991,3.32,0.6,9.0,6.0
2262,4761,,,,,,,,,,,,
2263,233,6.9,0.52,0.25,2.6,0.081,10.0,37.0,0.99685,3.46,0.5,11.0,5.0
2264,3005,,,,,,,,,,,,
2265,2288,,,,,,,,,,,,
2266,711,8.9,0.565,0.34,3.0,0.09300000000000001,16.0,112.0,0.9998,3.38,0.61,9.5,5.0
2267,2398,,,,,,,,,,,,
2268,3774,,,,,,,,,,,,
2269,68,9.3,0.32,0.57,2.0,0.07400000000000001,27.0,65.0,0.9969,3.28,0.79,10.7,5.0
2270,1554,6.6,0.855,0.02,2.4,0.062,15.0,23.0,0.9962700000000001,3.54,0.6,11.0,6.0
2271,3151,,,,,,,,,,,,
2272,4293,,,,,,,,,,,,
2273,3192,,,,,,,,,,,,
2274,1565,6.7,0.67,0.02,1.9,0.061,26.0,42.0,0.9948899999999999,3.39,0.82,10.9,6.0
2275,4512,,,,,,,,,,,,
2276,4370,,,,,,,,,,,,
2277,1960,,,,,,,,,,,,
2278,1211,6.6,0.44,0.15,2.1,0.076,22.0,53.0,0.9957,3.32,0.62,9.3,5.0
2279,193,7.6,0.55,0.21,2.2,0.071,7.0,28.0,0.9964,3.28,0.55,9.7,5.0
2280,896,8.3,0.31,0.39,2.4,0.078,17.0,43.0,0.99444,3.31,0.77,12.5,7.0
2281,4624,,,,,,,,,,,,
2282,426,6.4,0.67,0.08,2.1,0.045,19.0,48.0,0.9949,3.49,0.49,11.4,6.0
2283,4516,,,,,,,,,,,,
2284,2694,,,,,,,,,,,,
2285,2938,,,,,,,,,,,,
2286,1202,8.6,0.42,0.39,1.8,0.068,6.0,12.0,0.99516,3.35,0.69,11.7,8.0
2287,1461,6.2,0.785,0.0,2.1,0.06,6.0,13.0,0.99664,3.59,0.61,10.0,4.0
2288,260,7.9,0.33,0.23,1.7,0.077,18.0,45.0,0.99625,3.29,0.65,9.3,5.0
2289,4050,,,,,,,,,,,,
2290,102,8.1,0.545,0.18,1.9,0.08,13.0,35.0,0.9972,3.3,0.59,9.0,6.0
